/node0/timestamp,/node0/temperature,/node0/humidity
1647404285.4663284,21.39,0.47
1647404290.6649363,21.39,0.47
1647404295.8749676,21.37,0.47
1647404301.0669413,21.4,0.47
1647404306.262154,21.4,0.47
1647404310.423944,21.4,0.47
1647404315.6380415,21.39,0.47
1647404320.8306468,21.42,0.47
1647404326.0337582,21.39,0.47
1647404331.233722,21.4,0.47
1647404335.3924983,21.4,0.47
1647404340.5801494,21.39,0.47
1647404345.7897985,21.4,0.47
1647404350.993932,21.45,0.47
1647404356.1951761,21.39,0.47
1647404361.3980148,21.4,0.47
1647404365.5490682,21.4,0.47
1647404370.75002,21.39,0.47
1647404375.9548416,21.37,0.47
1647404381.1399734,21.36,0.47
1647404386.3637378,21.37,0.47
1647404390.5139527,21.37,0.47
1647404395.7048638,21.37,0.47
1647404400.912448,21.43,0.46
1647404406.1034293,21.4,0.46
1647404411.3051896,21.42,0.46
1647404416.515285,21.42,0.46
1647404420.6584492,21.42,0.46
1647404425.872958,21.39,0.46
1647404431.0609434,21.4,0.46
1647404436.2769194,21.43,0.46
1647404441.46425,21.42,0.46
1647404445.6270475,21.4,0.46
1647404450.8301783,21.45,0.46
1647404456.028168,21.43,0.46
1647404461.2426512,21.42,0.46
1647404466.4382794,21.46,0.46
1647404470.594096,21.43,0.46
1647404475.793511,21.42,0.46
1647404480.9937353,21.39,0.46
1647404486.1775281,21.36,0.46
1647404491.4024866,21.35,0.46
1647404496.6040595,21.37,0.46
1647404500.7521362,21.35,0.46
1647404505.939314,21.32,0.46
1647404511.1493545,21.35,0.46
1647404516.3639872,21.35,0.46
1647404521.5575163,21.36,0.46
1647404525.7141244,21.37,0.46
1647404530.9039848,21.37,0.46
1647404536.107018,21.37,0.46
1647404541.3006072,21.37,0.46
1647404546.507684,21.37,0.46
1647404551.714112,21.39,0.46
1647404555.880857,21.36,0.46
1647404561.0642307,21.37,0.46
1647404566.2742043,21.35,0.46
1647404571.4737267,21.35,0.46
1647404576.6724355,21.35,0.46
1647404580.8280356,21.3,0.46
1647404586.0281649,21.36,0.46
1647404591.2320263,21.35,0.46
1647404596.4195764,21.36,0.46
1647404601.6400805,21.35,0.46
1647404606.8397477,21.35,0.46
1647404610.9941077,21.32,0.46
1647404616.1896827,21.35,0.46
1647404621.3803415,21.35,0.46
1647404626.597468,21.37,0.46
1647404631.7913322,21.36,0.46
1647404635.9437318,21.36,0.46
1647404641.1431692,21.36,0.46
1647404646.346295,21.37,0.46
1647404651.5451705,21.4,0.46
1647404656.7621593,21.4,0.46
1647404661.9500551,21.37,0.46
1647404666.1008172,21.35,0.46
1647404671.2992575,21.33,0.46
1647404676.5094502,21.33,0.46
1647404681.7128875,21.35,0.46
1647404686.9113092,21.35,0.46
1647404691.075283,21.35,0.46
1647404696.2643676,21.33,0.46
1647404701.4709246,21.3,0.46
1647404706.670507,21.32,0.46
1647404711.8569705,21.35,0.46
1647404717.0792458,21.32,0.46
1647404721.2370348,21.33,0.46
1647404726.444753,21.3,0.46
1647404731.6334388,21.33,0.46
1647404736.836299,21.33,0.46
1647404742.0262485,21.32,0.46
1647404746.1797857,21.3,0.46
1647404751.3944545,21.28,0.46
1647404756.5916083,21.3,0.46
1647404761.7869594,21.29,0.46
1647404766.9930005,21.33,0.46
1647404771.1448734,21.33,0.46
1647404776.3460112,21.35,0.46
1647404781.5456688,21.33,0.46
1647404786.7410777,21.36,0.46
1647404791.954654,21.36,0.46
1647404797.1515646,21.35,0.46
1647404801.3088624,21.35,0.46
1647404806.5238373,21.35,0.46
1647404811.7011924,21.35,0.46
1647404816.9025111,21.36,0.46
1647404822.1179838,21.37,0.46
1647404826.2699223,21.37,0.46
1647404831.4601092,21.37,0.46
1647404836.6586895,21.37,0.46
1647404841.8725512,21.39,0.46
1647404847.0725834,21.4,0.46
1647404852.2815514,21.39,0.46
1647404856.438692,21.39,0.46
1647404861.622072,21.36,0.46
1647404866.8260257,21.36,0.46
1647404872.034671,21.35,0.46
1647404877.2456234,21.35,0.46
1647404881.405158,21.36,0.46
1647404886.594952,21.39,0.46
1647404891.778683,21.4,0.46
1647404896.9868488,21.39,0.46
1647404902.1917217,21.39,0.46
1647404907.383744,21.39,0.46
1647404911.5429504,21.4,0.46
1647404916.747131,21.42,0.46
1647404921.9390643,21.42,0.45
1647404927.1571486,21.42,0.46
1647404932.3604357,21.43,0.46
1647404936.5007763,21.43,0.46
1647404941.7110355,21.43,0.46
1647404946.91543,21.43,0.46
1647404952.1129844,21.43,0.46
1647404957.3142176,21.43,0.46
1647404962.5158832,21.39,0.46
1647404966.6748176,21.37,0.46
1647404971.869742,21.39,0.46
1647404977.0758414,21.33,0.46
1647404982.2772138,21.36,0.46
1647404987.4619224,21.36,0.46
1647404991.6356063,21.36,0.46
1647404996.8306944,21.39,0.46
1647405002.0320683,21.37,0.46
1647405007.2435217,21.39,0.46
1647405012.4352484,21.4,0.46
1647405016.5788288,21.4,0.46
1647405021.8042634,21.39,0.46
1647405026.981588,21.39,0.46
1647405032.1924636,21.4,0.46
1647405037.3900428,21.43,0.46
1647405042.5952213,21.4,0.46
1647405046.761217,21.4,0.46
1647405051.9443932,21.39,0.46
1647405057.1554437,21.37,0.46
1647405062.353298,21.35,0.46
1647405067.5484521,21.37,0.46
1647405071.7071424,21.36,0.46
1647405076.914194,21.37,0.46
1647405082.1165817,21.37,0.46
1647405087.311811,21.36,0.46
1647405092.5064368,21.39,0.46
1647405097.720091,21.39,0.46
1647405101.8704562,21.33,0.46
1647405107.0811915,21.35,0.46
1647405112.268386,21.32,0.46
1647405117.4673088,21.36,0.46
1647405122.666649,21.35,0.46
1647405126.829237,21.33,0.46
1647405132.0588837,21.33,0.46
1647405137.236793,21.3,0.46
1647405142.427155,21.35,0.46
1647405147.6417787,21.36,0.46
1647405152.845068,21.36,0.46
1647405157.0013657,21.36,0.46
1647405162.1901956,21.36,0.46
1647405167.3833585,21.33,0.46
1647405172.5819104,21.33,0.46
1647405177.8035712,21.33,0.46
1647405181.9413424,21.35,0.46
1647405187.1488779,21.33,0.46
1647405192.3509247,21.36,0.46
1647405197.551948,21.36,0.46
1647405202.7586713,21.39,0.46
1647405207.9535267,21.36,0.46
1647405212.110116,21.37,0.46
1647405217.3037138,21.36,0.46
1647405222.5202074,21.35,0.46
1647405227.71696,21.35,0.46
1647405232.9134247,21.35,0.46
1647405237.0760977,21.36,0.46
1647405242.274362,21.36,0.46
1647405247.4723852,21.36,0.46
1647405252.6802738,21.3,0.46
1647405257.8769991,21.3,0.46
1647405263.062711,21.25,0.47
1647405267.2302084,21.3,0.47
1647405272.4295332,21.28,0.47
1647405277.6179316,21.23,0.47
1647405282.820274,21.28,0.47
1647405288.0265162,21.29,0.47
1647405292.2011092,21.28,0.47
1647405297.3790748,21.3,0.47
1647405302.5811582,21.32,0.47
1647405307.7915816,21.32,0.47
1647405312.981642,21.35,0.47
1647405318.1872134,21.36,0.47
1647405322.3557966,21.35,0.46
1647405327.5479922,21.35,0.47
1647405332.7428398,21.35,0.47
1647405337.9418397,21.33,0.47
1647405343.1454487,21.32,0.47
1647405347.3077106,21.3,0.47
1647405352.5253618,21.33,0.47
1647405357.7170932,21.29,0.47
1647405362.903222,21.3,0.47
1647405368.1202803,21.3,0.47
1647405372.2573905,21.3,0.47
1647405377.4610484,21.33,0.47
1647405382.6706047,21.32,0.47
1647405387.865212,21.3,0.47
1647405393.0821579,21.32,0.47
1647405398.2831564,21.33,0.47
1647405402.442954,21.32,0.47
1647405407.619533,21.32,0.47
1647405412.8320684,21.36,0.47
1647405418.035247,21.36,0.47
1647405423.2393622,21.37,0.47
1647405427.3889883,21.36,0.47
1647405432.5949416,21.35,0.47
1647405437.7843058,21.37,0.47
1647405442.9881687,21.36,0.47
1647405448.197127,21.36,0.47
1647405453.385601,21.37,0.47
1647405457.5426795,21.37,0.47
1647405462.7547147,21.39,0.47
1647405467.9455194,21.37,0.47
1647405473.1548018,21.36,0.47
1647405478.34987,21.36,0.47
1647405482.503983,21.37,0.47
1647405487.7166793,21.37,0.47
1647405492.9205961,21.33,0.47
1647405498.1023383,21.33,0.47
1647405503.3008373,21.35,0.47
1647405507.470742,21.35,0.47
1647405512.677466,21.36,0.47
1647405517.8696232,21.35,0.47
1647405523.0601377,21.35,0.47
1647405528.2742295,21.32,0.47
1647405533.4666083,21.33,0.47
1647405537.6320462,21.3,0.47
1647405542.8307073,21.3,0.47
1647405548.0228252,21.29,0.47
1647405553.221791,21.29,0.47
1647405558.427734,21.3,0.47
1647405562.5828016,21.3,0.47
1647405567.791337,21.32,0.47
1647405572.994812,21.33,0.47
1647405578.185183,21.32,0.47
1647405583.3890765,21.33,0.47
1647405588.5933516,21.35,0.47
1647405592.7546065,21.35,0.47
1647405597.9563644,21.37,0.47
1647405603.1436946,21.36,0.47
1647405608.3523297,21.35,0.47
1647405613.54889,21.36,0.47
1647405617.7133174,21.35,0.47
1647405622.9117541,21.36,0.47
1647405628.1099274,21.3,0.47
1647405633.3102677,21.35,0.47
1647405638.50349,21.32,0.47
1647405643.7027318,21.33,0.47
1647405647.8707218,21.3,0.47
1647405653.0694628,21.3,0.47
1647405658.2679503,21.3,0.47
1647405663.4659877,21.3,0.47
1647405668.6761193,21.32,0.47
1647405672.8463748,21.33,0.47
1647405678.0387347,21.35,0.47
1647405683.234796,21.33,0.47
1647405688.4249403,21.35,0.47
1647405693.6337397,21.35,0.47
1647405697.800338,21.32,0.47
1647405702.991183,21.32,0.47
1647405708.1913006,21.3,0.47
1647405713.385899,21.35,0.47
1647405718.5883646,21.35,0.47
1647405723.791062,21.36,0.47
1647405727.9526882,21.35,0.47
1647405733.15753,21.35,0.47
1647405738.3498356,21.36,0.47
1647405743.5493603,21.33,0.47
1647405748.750278,21.35,0.47
1647405752.9085724,21.32,0.47
1647405758.1254346,21.33,0.47
1647405763.320293,21.3,0.47
1647405768.5091715,21.28,0.47
1647405773.7103019,21.28,0.47
1647405778.9039323,21.3,0.48
1647405783.0744607,21.3,0.48
1647405788.2726665,21.32,0.47
1647405793.4694173,21.35,0.47
1647405798.669794,21.33,0.47
1647405803.8631551,21.32,0.47
1647405808.0330155,21.32,0.47
1647405813.233027,21.32,0.47
1647405818.4341557,21.33,0.47
1647405823.634032,21.37,0.47
1647405828.8314445,21.37,0.47
1647405834.0349739,21.32,0.47
1647405838.1837876,21.29,0.47
1647405843.3979423,21.29,0.47
1647405848.5956328,21.29,0.47
1647405853.794534,21.3,0.48
1647405858.989205,21.28,0.48
1647405863.1404378,21.26,0.48
1647405868.356702,21.28,0.48
1647405873.554926,21.28,0.48
1647405878.761167,21.28,0.48
1647405883.9466863,21.29,0.48
1647405889.1507516,21.26,0.48
1647405893.3193026,21.28,0.48
1647405898.5130012,21.29,0.48
1647405903.6998003,21.28,0.48
1647405908.90423,21.28,0.48
1647405914.1140246,21.29,0.48
1647405918.2709403,21.29,0.48
1647405923.4794116,21.28,0.48
1647405928.6704805,21.26,0.48
1647405933.8683708,21.26,0.48
1647405939.0661333,21.26,0.48
1647405944.2600899,21.28,0.48
1647405948.4322731,21.3,0.48
1647405953.6248279,21.29,0.48
1647405958.8356688,21.26,0.48
1647405964.0196419,21.26,0.48
1647405969.2334993,21.29,0.48
1647405973.3821445,21.28,0.48
1647405978.603139,21.26,0.48
1647405983.7964742,21.25,0.48
1647405988.9832747,21.28,0.48
1647405994.1810448,21.26,0.48
1647405998.3537588,21.28,0.48
1647406003.541431,21.3,0.48
1647406008.7549694,21.3,0.48
1647406013.9504645,21.3,0.48
1647406019.1400297,21.29,0.48
1647406024.342634,21.3,0.48
1647406028.5058715,21.28,0.48
1647406033.7250352,21.29,0.48
1647406038.9110708,21.3,0.48
1647406044.1028254,21.29,0.48
1647406049.3004787,21.3,0.48
1647406053.4648333,21.3,0.48
1647406058.6759536,21.33,0.48
1647406063.8690252,21.32,0.48
1647406069.069312,21.35,0.48
1647406074.271147,21.35,0.48
1647406079.4695084,21.35,0.48
1647406083.6248956,21.35,0.47
1647406088.829459,21.35,0.47
1647406094.0226984,21.35,0.48
1647406099.2432735,21.36,0.48
1647406104.4259148,21.37,0.47
1647406108.5882938,21.33,0.48
1647406113.781019,21.35,0.48
1647406118.9880764,21.32,0.48
1647406124.1895542,21.32,0.48
1647406129.3886588,21.3,0.48
1647406133.561483,21.29,0.48
1647406138.7529087,21.29,0.48
1647406143.9598966,21.29,0.48
1647406149.159743,21.3,0.48
1647406154.352902,21.33,0.48
1647406159.5559835,21.32,0.48
1647406163.6975675,21.32,0.48
1647406168.9111323,21.32,0.48
1647406174.11136,21.29,0.48
1647406179.310063,21.33,0.48
1647406184.504626,21.32,0.48
1647406188.6625211,21.28,0.48
1647406193.8731582,21.28,0.48
1647406199.0790296,21.32,0.48
1647406204.2714028,21.3,0.48
1647406209.472402,21.32,0.48
1647406214.6657,21.29,0.48
1647406218.8282738,21.26,0.48
1647406224.0244644,21.26,0.48
1647406229.241076,21.28,0.48
1647406234.4357233,21.28,0.48
1647406239.6412675,21.25,0.48
1647406243.7975702,21.25,0.48
1647406248.9921637,21.23,0.48
1647406254.2040908,21.25,0.48
1647406259.3968933,21.23,0.48
1647406264.5970404,21.26,0.48
1647406269.7907472,21.23,0.48
1647406273.9446495,21.23,0.48
1647406279.1518092,21.25,0.48
1647406284.3484836,21.28,0.48
1647406289.549368,21.28,0.48
1647406294.7483878,21.28,0.48
1647406298.9085426,21.28,0.48
1647406304.1250784,21.28,0.48
1647406309.306672,21.3,0.48
1647406314.5039103,21.3,0.48
1647406319.7144296,21.32,0.48
1647406323.869818,21.33,0.48
1647406329.067134,21.33,0.48
1647406334.2714808,21.33,0.48
1647406339.4628963,21.32,0.48
1647406344.6755345,21.3,0.48
1647406349.873359,21.29,0.48
1647406354.0517366,21.28,0.48
1647406359.2200065,21.29,0.48
1647406364.4444795,21.3,0.48
1647406369.634336,21.28,0.48
1647406374.8219488,21.28,0.48
1647406378.9914012,21.33,0.48
1647406384.197945,21.32,0.48
1647406389.4068918,21.3,0.48
1647406394.5903862,21.32,0.48
1647406399.8062017,21.3,0.48
1647406404.98728,21.26,0.48
1647406409.1399632,21.26,0.48
1647406414.349435,21.25,0.48
1647406419.563607,21.22,0.48
1647406424.7422986,21.25,0.48
1647406429.9429061,21.28,0.48
1647406434.1054435,21.26,0.48
1647406439.3078897,21.28,0.48
1647406444.5081813,21.29,0.48
1647406449.7154078,21.3,0.48
1647406454.9199843,21.28,0.48
1647406460.107999,21.3,0.48
1647406464.2705112,21.32,0.48
1647406469.4681797,21.33,0.48
1647406474.673125,21.3,0.48
1647406479.8774247,21.33,0.48
1647406485.082289,21.33,0.48
1647406489.2436173,21.33,0.48
1647406494.424652,21.35,0.48
1647406499.636318,21.32,0.48
1647406504.8232331,21.32,0.48
1647406510.0502183,21.32,0.48
1647406515.2330365,21.32,0.48
1647406519.3899035,21.32,0.48
1647406524.594139,21.33,0.48
1647406529.7998476,21.32,0.48
1647406535.0027158,21.35,0.48
1647406540.1928601,21.36,0.48
1647406544.3483126,21.35,0.48
1647406549.5482593,21.36,0.48
1647406554.7508042,21.39,0.48
1647406559.9436831,21.37,0.48
1647406565.1503587,21.36,0.48
1647406570.3544624,21.37,0.48
1647406574.5219219,21.33,0.48
1647406579.724429,21.33,0.48
1647406584.9255939,21.32,0.48
1647406590.115457,21.3,0.48
1647406595.3064435,21.33,0.48
1647406599.4729152,21.35,0.48
1647406604.666787,21.36,0.48
1647406609.8658597,21.35,0.48
1647406615.066182,21.36,0.48
1647406620.270448,21.36,0.48
1647406625.4714048,21.35,0.48
1647406629.624512,21.35,0.48
1647406634.8327358,21.37,0.48
1647406640.0256965,21.36,0.48
1647406645.232999,21.37,0.48
1647406650.4354124,21.36,0.48
1647406654.5822682,21.37,0.48
1647406659.7932243,21.36,0.48
1647406664.9915562,21.35,0.48
1647406670.1897414,21.35,0.48
1647406675.380199,21.33,0.48
1647406680.582491,21.32,0.48
1647406684.755105,21.3,0.48
1647406689.9488041,21.29,0.48
1647406695.157707,21.3,0.48
1647406700.3628597,21.33,0.48
1647406705.5567045,21.33,0.48
1647406709.712959,21.36,0.48
1647406714.9107137,21.32,0.48
1647406720.1154137,21.3,0.48
1647406725.3095489,21.32,0.48
1647406730.5211198,21.3,0.48
1647406734.6746006,21.32,0.48
1647406739.875014,21.33,0.48
1647406745.0630476,21.3,0.48
1647406750.2812989,21.33,0.48
1647406755.4677258,21.35,0.48
1647406760.665522,21.35,0.48
1647406764.8399274,21.39,0.48
1647406770.0250692,21.36,0.48
1647406775.2344618,21.36,0.48
1647406780.4302177,21.39,0.48
1647406785.640207,21.37,0.48
1647406789.7912676,21.36,0.48
1647406794.9858885,21.37,0.48
1647406800.1877313,21.39,0.48
1647406805.4058359,21.39,0.48
1647406810.606089,21.37,0.48
1647406815.8011672,21.36,0.48
1647406819.951089,21.35,0.48
1647406825.1512904,21.33,0.48
1647406830.3589258,21.29,0.48
1647406835.5538628,21.29,0.48
1647406840.7660224,21.28,0.48
1647406844.9110572,21.28,0.48
1647406850.115896,21.28,0.48
1647406855.3018482,21.29,0.48
1647406860.5202222,21.32,0.48
1647406865.71737,21.3,0.48
1647406870.9137597,21.3,0.48
1647406875.066813,21.3,0.48
1647406880.2607756,21.28,0.48
1647406885.472236,21.28,0.48
1647406890.669004,21.28,0.48
1647406895.861423,21.26,0.48
1647406900.0310597,21.28,0.48
1647406905.2341638,21.28,0.48
1647406910.4330301,21.29,0.48
1647406915.6441078,21.29,0.48
1647406920.832685,21.32,0.48
1647406926.0250971,21.3,0.48
1647406930.197085,21.29,0.48
1647406935.3802347,21.28,0.48
1647406940.6055012,21.29,0.48
1647406945.8007722,21.32,0.48
1647406950.980709,21.32,0.48
1647406955.1495593,21.32,0.48
1647406960.3490694,21.33,0.48
1647406965.553304,21.35,0.48
1647406970.7561605,21.33,0.48
1647406975.942651,21.35,0.48
1647406981.145085,21.37,0.48
1647406985.319353,21.37,0.48
1647406990.5102575,21.37,0.48
1647406995.7086332,21.37,0.48
1647407000.909725,21.36,0.48
1647407006.1107051,21.35,0.48
1647407010.2672002,21.39,0.48
1647407015.4712842,21.35,0.48
1647407020.674578,21.36,0.48
1647407025.8768737,21.36,0.48
1647407031.0708492,21.36,0.48
1647407035.2556474,21.36,0.48
1647407040.4324248,21.36,0.48
1647407045.6300838,21.33,0.48
1647407050.8331492,21.35,0.48
1647407056.0249586,21.32,0.48
1647407061.2460246,21.37,0.48
1647407065.3964083,21.36,0.48
1647407070.5949848,21.36,0.48
1647407075.802156,21.36,0.48
1647407081.0060399,21.35,0.48
1647407086.1973057,21.33,0.48
1647407090.358536,21.33,0.48
1647407095.557365,21.32,0.48
1647407100.7553265,21.3,0.48
1647407105.9420555,21.3,0.48
1647407111.1519988,21.3,0.48
1647407116.3409054,21.29,0.48
1647407120.5096366,21.33,0.48
1647407125.707912,21.32,0.48
1647407130.9141316,21.32,0.48
1647407136.1267698,21.29,0.48
1647407141.302218,21.3,0.48
1647407145.4680617,21.29,0.48
1647407150.6764696,21.28,0.48
1647407155.8677285,21.29,0.48
1647407161.0779321,21.29,0.48
1647407166.2732506,21.26,0.48
1647407171.461633,21.28,0.48
1647407175.6161394,21.26,0.48
1647407180.8224914,21.29,0.48
1647407186.0311613,21.32,0.48
1647407191.236903,21.29,0.48
1647407196.4230208,21.32,0.48
1647407200.5898688,21.32,0.48
1647407205.8015714,21.32,0.48
1647407210.990165,21.3,0.48
1647407216.1838188,21.35,0.48
1647407221.3890085,21.35,0.48
1647407226.5812826,21.36,0.48
1647407230.7611563,21.33,0.48
1647407235.9603138,21.36,0.48
1647407241.1443892,21.37,0.48
1647407246.3560972,21.37,0.48
1647407251.53981,21.35,0.48
1647407255.710708,21.39,0.48
1647407260.9162974,21.4,0.48
1647407266.1049764,21.37,0.47
1647407271.3017962,21.35,0.48
1647407276.5263155,21.36,0.48
1647407280.6727738,21.37,0.48
1647407285.864999,21.32,0.48
1647407291.0802577,21.33,0.48
1647407296.27226,21.3,0.48
1647407301.4815567,21.3,0.48
1647407306.672236,21.3,0.48
1647407310.8459916,21.3,0.48
1647407316.028012,21.3,0.48
1647407321.238945,21.29,0.48
1647407326.4331048,21.32,0.48
1647407331.6294174,21.32,0.48
1647407335.7964938,21.29,0.48
1647407340.9835744,21.29,0.48
1647407346.1932049,21.3,0.48
1647407351.3944433,21.32,0.48
1647407356.5958545,21.32,0.48
1647407361.7823825,21.32,0.48
1647407365.9478369,21.3,0.48
1647407371.166565,21.32,0.48
1647407376.3449755,21.35,0.48
1647407381.55344,21.35,0.48
1647407386.7594838,21.37,0.48
1647407390.9012551,21.35,0.48
1647407396.108538,21.36,0.48
1647407401.3083797,21.37,0.48
1647407406.5204294,21.36,0.48
1647407411.7180672,21.36,0.48
1647407416.9186132,21.4,0.47
1647407421.0730388,21.39,0.47
1647407426.2761078,21.4,0.47
1647407431.4657815,21.39,0.47
1647407436.6701205,21.37,0.47
1647407441.86944,21.36,0.47
1647407446.03265,21.37,0.48
1647407451.2340703,21.35,0.48
1647407456.441739,21.37,0.48
1647407461.6261902,21.35,0.48
1647407466.8407192,21.32,0.48
1647407470.99937,21.35,0.48
1647407476.2003882,21.32,0.48
1647407481.3915734,21.33,0.48
1647407486.5996165,21.36,0.48
1647407491.7889698,21.33,0.48
1647407496.9997265,21.35,0.48
1647407501.1624374,21.36,0.48
1647407506.3431208,21.35,0.48
1647407511.5530121,21.37,0.47
1647407516.7410474,21.36,0.47
1647407521.9664097,21.37,0.47
1647407527.1489925,21.37,0.47
1647407531.3008955,21.35,0.47
1647407536.5111494,21.37,0.47
1647407541.7090025,21.35,0.47
1647407546.9100003,21.35,0.47
1647407552.1092136,21.32,0.48
1647407556.27299,21.3,0.48
1647407561.4800751,21.3,0.48
1647407566.6742423,21.26,0.48
1647407571.8731596,21.29,0.48
1647407577.0856674,21.26,0.48
1647407581.233125,21.26,0.48
1647407586.438335,21.28,0.48
1647407591.635551,21.32,0.48
1647407596.8345332,21.3,0.48
1647407602.0222726,21.35,0.48
1647407607.2402244,21.32,0.48
1647407611.3873143,21.35,0.48
1647407616.5832977,21.37,0.48
1647407621.7893302,21.37,0.48
1647407626.9835184,21.33,0.48
1647407632.2054822,21.35,0.47
1647407636.3536692,21.28,0.47
1647407641.5425372,21.28,0.48
1647407646.7475035,21.28,0.48
1647407651.9582858,21.29,0.48
1647407657.1516685,21.29,0.48
1647407662.3559275,21.26,0.48
1647407666.5288532,21.26,0.48
1647407671.7183824,21.29,0.48
1647407676.9122257,21.3,0.48
1647407682.1164393,21.3,0.48
1647407687.322606,21.33,0.48
1647407691.4738412,21.3,0.48
1647407696.6672907,21.36,0.48
1647407701.8637934,21.35,0.48
1647407707.0741634,21.35,0.48
1647407712.2626789,21.36,0.47
1647407717.4648964,21.36,0.48
1647407721.6367164,21.33,0.48
1647407726.8381515,21.33,0.48
1647407732.030012,21.33,0.48
1647407737.2326412,21.35,0.47
1647407742.4412036,21.32,0.47
1647407746.5870085,21.32,0.48
1647407751.7859511,21.35,0.48
1647407756.9839575,21.35,0.47
1647407762.1835928,21.35,0.47
1647407767.3929563,21.35,0.47
1647407771.5445707,21.37,0.47
1647407776.746788,21.35,0.47
1647407781.9426165,21.37,0.47
1647407787.1568134,21.39,0.47
1647407792.3554926,21.39,0.47
1647407797.5550194,21.36,0.47
1647407801.7212434,21.35,0.47
1647407806.9268818,21.35,0.47
1647407812.1234615,21.32,0.47
1647407817.3071957,21.32,0.47
1647407822.5056024,21.32,0.47
1647407826.673593,21.3,0.47
1647407831.872839,21.28,0.48
1647407837.0778766,21.3,0.48
1647407842.2727234,21.29,0.48
1647407847.4764478,21.29,0.48
1647407852.676366,21.29,0.48
1647407856.8183804,21.32,0.48
1647407862.0362837,21.32,0.48
1647407867.2450907,21.33,0.47
1647407872.4259384,21.33,0.47
1647407877.6221168,21.33,0.47
1647407881.782555,21.33,0.47
1647407887.0037217,21.36,0.47
1647407892.2056668,21.36,0.47
1647407897.395335,21.35,0.47
1647407902.585653,21.37,0.47
1647407906.7521966,21.35,0.47
1647407911.9384186,21.3,0.47
1647407917.1518342,21.3,0.47
1647407922.3623023,21.29,0.47
1647407927.558727,21.29,0.47
1647407932.7611158,21.29,0.48
1647407936.9161088,21.3,0.48
1647407942.1127255,21.29,0.47
1647407947.3021488,21.32,0.47
1647407952.5023825,21.3,0.47
1647407957.7048547,21.32,0.47
1647407961.8762732,21.29,0.47
1647407967.0714839,21.29,0.47
1647407972.2787664,21.29,0.47
1647407977.4714677,21.26,0.47
1647407982.6645088,21.26,0.48
1647407987.8733501,21.23,0.48
1647407992.0448377,21.23,0.48
1647407997.2327144,21.26,0.48
1647408002.4244797,21.29,0.48
1647408007.6318514,21.28,0.48
1647408012.8296978,21.29,0.48
1647408017.0028255,21.26,0.48
1647408022.2039363,21.26,0.48
1647408027.3872182,21.28,0.48
1647408032.5892508,21.29,0.48
1647408037.7828617,21.28,0.48
1647408042.9837525,21.3,0.48
1647408047.1542516,21.3,0.48
1647408052.3530765,21.32,0.48
1647408057.5442312,21.32,0.47
1647408062.7540364,21.3,0.47
1647408067.9500887,21.3,0.47
1647408072.1120043,21.32,0.47
1647408077.299035,21.35,0.47
1647408082.5015733,21.32,0.47
1647408087.714689,21.28,0.47
1647408092.9153814,21.3,0.48
1647408097.0796344,21.3,0.48
1647408102.2661443,21.32,0.47
1647408107.4671206,21.3,0.47
1647408112.6732965,21.32,0.47
1647408117.8823538,21.35,0.47
1647408123.064419,21.32,0.47
1647408127.2369845,21.32,0.47
1647408132.4242592,21.35,0.47
1647408137.6299179,21.32,0.47
1647408142.8365762,21.32,0.47
1647408148.0305305,21.32,0.47
1647408152.206182,21.3,0.47
1647408157.3956647,21.33,0.47
1647408162.5869741,21.33,0.47
1647408167.7827806,21.32,0.47
1647408172.9935596,21.3,0.47
1647408178.1894267,21.29,0.47
1647408182.3622606,21.29,0.47
1647408187.556147,21.28,0.47
1647408192.7674696,21.26,0.47
1647408197.9478595,21.28,0.47
1647408203.1526797,21.26,0.47
1647408207.313659,21.29,0.48
1647408212.5055218,21.29,0.48
1647408217.7127538,21.28,0.48
1647408222.9158156,21.28,0.47
1647408228.11457,21.28,0.47
1647408233.3097856,21.29,0.47
1647408237.482528,21.28,0.47
1647408242.6680872,21.32,0.47
1647408247.8699343,21.32,0.47
1647408253.0738235,21.29,0.47
1647408258.2622004,21.33,0.47
1647408262.4343815,21.33,0.47
1647408267.6232023,21.32,0.47
1647408272.842617,21.33,0.47
1647408278.0360844,21.36,0.47
1647408283.2354672,21.32,0.47
1647408287.3898582,21.35,0.47
1647408292.6022234,21.33,0.47
1647408297.7888124,21.33,0.47
1647408302.9927518,21.35,0.47
1647408308.184454,21.36,0.47
1647408313.3930762,21.37,0.47
1647408317.5501428,21.39,0.47
1647408322.7561677,21.37,0.47
1647408327.9628613,21.35,0.47
1647408333.1464417,21.39,0.47
1647408338.344785,21.36,0.47
1647408342.509774,21.35,0.47
1647408347.7254615,21.32,0.47
1647408352.9149184,21.33,0.47
1647408358.1288123,21.35,0.47
1647408363.302501,21.35,0.47
1647408368.5116942,21.32,0.47
1647408372.6790466,21.29,0.47
1647408377.8793294,21.26,0.47
1647408383.0615222,21.26,0.47
1647408388.2714517,21.29,0.47
1647408393.483752,21.29,0.47
1647408397.6326692,21.28,0.47
1647408402.8231437,21.29,0.47
1647408408.029961,21.32,0.47
1647408413.2573302,21.35,0.47
1647408418.4275131,21.33,0.47
1647408423.6230721,21.35,0.47
1647408427.788623,21.36,0.47
1647408432.9855494,21.35,0.47
1647408438.2031105,21.35,0.47
1647408443.3908892,21.33,0.47
1647408448.5950437,21.3,0.47
1647408452.7420835,21.3,0.47
1647408457.9648468,21.32,0.47
